 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0
 616 10194 266 0.025430210325047803
 617 10189 267 0.02553557765876052
 618 10188 268 0.025631216526396328
 619 10178 268 0.02565575339843002
 620 10175 271 0.02594294466781543
 621 10172 272 0.026043661432401378
 622 10172 274 0.026230135937200843
 623 10170 274 0.026235158942933743
 624 10172 275 0.026323346415238823
 625 10166 276 0.02643171806167401
 626 10161 276 0.02644438056912906
 627 10161 277 0.026537650890975283
 628 10162 277 0.02653510872688955
 629 10156 277 0.026550369021374486
 630 10162 277 0.02653510872688955
 631 10159 277 0.02654273668072058
 632 10165 278 0.026620702863161927
 633 10156 279 0.026736942980354575
 634 10159 279 0.026729258478635755
 635 10154 280 0.026835345984282156
 636 10163 282 0.026998563906175204
 637 10161 283 0.027096897740329376
 638 10169 283 0.027076157673172598
 639 10170 283 0.027073567396919546
 640 10169 284 0.02716923371280972
 641 10163 284 0.027184837752464823
 642 10165 284 0.027179634414776534
 643 10160 286 0.027378901014742486
 644 10161 289 0.0276555023923445
 645 10159 289 0.027660796324655436
 646 10161 290 0.027748540809491913
 647 10160 290 0.027751196172248804
 648 10169 290 0.027727316187015967
 649 10163 291 0.027836234933996555
 650 10165 291 0.027830910482019893
 651 10160 292 0.027937236892460773
 652 10162 293 0.02802486848397896
 653 10162 293 0.02802486848397896
 654 10167 295 0.0281972854138788
 655 10160 297 0.02840202735010041
 656 10164 298 0.028484037468935193
 657 10166 298 0.028478593272171254
 658 10168 301 0.028751552201738466
 659 10163 301 0.028765290519877675
 660 10163 302 0.028858098423315815
 661 10161 302 0.028863614642072065
 662 10166 304 0.02903533906399236
 663 10154 304 0.02906865557467967
 664 10152 305 0.02916706512384049
 665 10152 307 0.029352710584185867
 666 10151 307 0.029355517307324535
 667 10148 307 0.029363940698230513
 668 10150 307 0.02935832456727551
 669 10145 307 0.02937236892460773
 670 10151 306 0.029262694845558
 671 10137 306 0.02930192473427176
 672 10145 308 0.029465225294173922
 673 10140 309 0.02957220786678151
 674 10140 309 0.02957220786678151
 675 10137 309 0.0295807007466973
 676 10143 310 0.02965655792595427
 677 10144 310 0.029653721063707672
 678 10146 311 0.029740843454145547
 679 10141 311 0.02975507079984692
 680 10139 314 0.030039223189514973
 681 10141 314 0.03003347680535629
 682 10139 316 0.030224772835963653
 683 10132 319 0.030523394890441105
 684 10138 319 0.030505881227885626
 685 10132 321 0.030708887400746197
 686 10133 323 0.030891354246365722
 687 10123 324 0.031013688140135925
 688 10128 326 0.031184235699253875
 689 10121 326 0.03120513065951948
 690 10122 326 0.031202143950995406
 691 10122 328 0.03138755980861244
 692 10125 331 0.03165646518745218
 693 10120 332 0.03176425564485266
 694 10122 333 0.03185078909612626
 695 10113 334 0.0319709007370537
 696 10118 336 0.03214080734647025
 697 10117 336 0.03214388213909882
 698 10122 336 0.0321285140562249
 699 10119 338 0.03232284594051831
 700 10114 338 0.03233830845771144
 701 10105 340 0.032551460028721876
 702 10109 340 0.03253899894726768
 703 10103 341 0.032650325545767904
 704 10097 344 0.032947035724547456
 705 10090 344 0.03296913935211807
 706 10099 344 0.032940725845063676
 707 10085 344 0.03298494582414421
 708 10093 346 0.033144937254526295
 709 10088 345 0.03306814914214511
 710 10089 348 0.03334291463064099
 711 10078 349 0.03347079696940635
 712 10078 349 0.03347079696940635
 713 10074 351 0.03366906474820144
 714 10074 351 0.03366906474820144
 715 10066 352 0.03378767517757727
 716 10058 354 0.03399923165578179
 717 10055 353 0.03391621829362029
 718 10058 353 0.03390644510613774
 719 10056 355 0.03409854961098838
 720 10062 356 0.03417162603186792
 721 10056 356 0.03419131771033423
 722 10057 356 0.03418803418803419
 723 10048 357 0.03431042767900048
 724 10051 358 0.034393313478720336
 725 10045 360 0.03459875060067275
 726 10047 361 0.034684857801691005
 727 10041 365 0.03507591773976552
 728 10047 365 0.03505570495582021
 729 10041 367 0.035261337432744046
 730 10042 367 0.0352579498510904
 731 10039 368 0.035360814836167966
 732 10039 369 0.035453497309761724
 733 10037 370 0.03555299317766888
 734 10033 370 0.035566663462462754
 735 10031 370 0.03557350254783194
 736 10032 370 0.035570082676408384
 737 10028 371 0.03567650735647659
 738 10031 372 0.035758915697394984
 739 10025 374 0.03596499663429176
 740 10035 375 0.03602305475504323
 741 10033 378 0.03630775141677072
 742 10031 378 0.0363147276395427
 743 10029 378 0.036321706543672526
 744 10034 380 0.036489341271365466
 745 10027 380 0.03651388488517344
 746 10027 380 0.03651388488517344
 747 10022 380 0.03653143626225726
 748 10021 380 0.036534948562638205
 749 10015 381 0.03664871104270873
 750 10012 382 0.03675197229170676
 751 10014 382 0.03674490188534051
 752 10018 383 0.03682338236708009
 753 10014 383 0.036837549293065305
