 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0
 2362 4950 5424 0.5228455754771544
 2363 4941 5430 0.5235753543534857
 2364 4932 5435 0.5242596701070705
 2365 4920 5446 0.5253714065213198
 2366 4911 5455 0.5262396295581709
 2367 4912 5464 0.5265998457979953
 2368 4908 5483 0.5276681743816765
 2369 4906 5491 0.5281331153217275
 2370 4897 5500 0.528998749639319
 2371 4894 5502 0.5292420161600616
 2372 4886 5509 0.52996632996633
 2373 4878 5520 0.5308713214079631
 2374 4870 5528 0.5316407001346413
 2375 4861 5536 0.5324612869096855
 2376 4853 5542 0.5331409331409331
 2377 4841 5545 0.5338917773926439
 2378 4828 5549 0.5347402910282355
 2379 4826 5558 0.5352465331278891
 2380 4816 5567 0.5361648849080227
 2381 4811 5572 0.536646441298276
 2382 4802 5575 0.5372458321287462
 2383 4798 5589 0.5380764417059787
 2384 4800 5594 0.5381951125649413
 2385 4799 5598 0.5384245455419833
 2386 4788 5602 0.539172281039461
 2387 4777 5611 0.5401424720831729
 2388 4772 5615 0.5405795706171176
 2389 4767 5625 0.5412817551963048
 2390 4762 5630 0.5417628945342571
 2391 4753 5641 0.542716952087743
 2392 4746 5645 0.5432585891636994
 2393 4737 5652 0.5440369621715275
 2394 4726 5657 0.5448328999325821
 2395 4717 5662 0.5455246170151267
 2396 4713 5661 0.5456911509543089
 2397 4706 5663 0.5461471694473913
 2398 4699 5670 0.5468222586556081
 2399 4691 5682 0.5477682444808638
 2400 4685 5683 0.5481288580246914
 2401 4678 5691 0.5488475262802585
 2402 4673 5699 0.5494600848438103
 2403 4669 5702 0.549802333429756
 2404 4669 5706 0.5499759036144578
 2405 4669 5715 0.5503659476117103
 2406 4665 5724 0.5509673693329483
 2407 4662 5730 0.5513856812933026
 2408 4651 5740 0.5524011163506881
 2409 4645 5746 0.5529785391203926
 2410 4639 5745 0.5532550077041603
 2411 4633 5756 0.5540475502935798
 2412 4633 5770 0.5546476977794866
 2413 4627 5775 0.5551816958277255
 2414 4618 5784 0.5560469140549894
 2415 4612 5784 0.556367833782224
 2416 4606 5789 0.5569023569023569
 2417 4599 5792 0.5574054470214609
 2418 4595 5800 0.557960557960558
 2419 4593 5806 0.5583229156649678
 2420 4586 5813 0.5589960573132032
 2421 4577 5823 0.5599038461538461
 2422 4568 5825 0.5604733955547003
 2423 4567 5829 0.5606964217006541
 2424 4562 5836 0.5612617811117523
 2425 4555 5847 0.5621034416458374
 2426 4543 5858 0.5632150754735121
 2427 4536 5858 0.5635943813738695
 2428 4530 5859 0.5639618827606122
 2429 4526 5864 0.5643888354186718
 2430 4523 5868 0.5647194687710518
 2431 4522 5872 0.5649413122955551
 2432 4515 5876 0.5654893657973246
 2433 4509 5884 0.5661502934667565
 2434 4495 5893 0.5672891798228725
 2435 4489 5901 0.5679499518768046
 2436 4485 5911 0.5685840707964602
 2437 4482 5915 0.5689141098393767
 2438 4479 5923 0.5694097288982888
 2439 4471 5932 0.5702201288089974
 2440 4468 5934 0.5704672178427226
 2441 4461 5939 0.5710576923076923
 2442 4458 5955 0.5718813022183808
 2443 4456 5959 0.5721555448871819
 2444 4451 5972 0.5729636381080303
 2445 4448 5978 0.5733742566660273
 2446 4444 5989 0.5740438991661075
 2447 4436 5995 0.574729172658422
 2448 4430 6003 0.575385795073325
 2449 4421 6018 0.5764920011495354
 2450 4418 6027 0.5770224988032552
 2451 4413 6035 0.5776225114854517
 2452 4406 6037 0.578090586996074
 2453 4401 6046 0.5787307360964871
 2454 4394 6048 0.5791993870905957
 2455 4381 6049 0.5799616490891659
 2456 4375 6057 0.5806173312883436
 2457 4366 6061 0.5812793708641029
 2458 4360 6069 0.581934988973056
 2459 4353 6065 0.5821654828181992
 2460 4352 6068 0.582341650671785
 2461 4349 6074 0.5827496881895807
 2462 4344 6081 0.5833093525179857
 2463 4338 6088 0.5839248033761749
 2464 4333 6095 0.5844840813195243
 2465 4328 6103 0.5850829258939699
 2466 4319 6111 0.5859060402684564
 2467 4309 6120 0.5868251989644261
 2468 4303 6128 0.5874796280318282
 2469 4304 6137 0.5877789483765923
 2470 4299 6147 0.5884549109707065
 2471 4292 6151 0.5890069903284497
 2472 4284 6155 0.5896158635884663
 2473 4277 6167 0.5904825737265416
 2474 4275 6170 0.5907132599329823
 2475 4273 6182 0.5912960306073649
 2476 4263 6195 0.5923694779116466
 2477 4259 6198 0.5927130152051258
 2478 4252 6204 0.5933435348125479
 2479 4250 6203 0.593418157466756
 2480 4243 6215 0.5942818894626124
 2481 4244 6217 0.5943026479304082
 2482 4244 6221 0.5944577161968466
 2483 4240 6231 0.5950721039060262
 2484 4235 6232 0.5953950511130219
 2485 4231 6243 0.59604735535612
 2486 4230 6248 0.5962970032448941
 2487 4221 6249 0.5968481375358167
 2488 4217 6247 0.5969992354740061
 2489 4215 6256 0.597459650463184
 2490 4213 6263 0.5978426880488736
 2491 4202 6273 0.598854415274463
 2492 4197 6284 0.5995611105810514
 2493 4191 6293 0.6002479969477299
 2494 4186 6295 0.600610628756798
 2495 4180 6300 0.601145038167939
 2496 4165 6300 0.6020066889632107
 2497 4164 6305 0.6022542745247874
 2498 4158 6309 0.6027515047291487
 2499 4147 6324 0.6039537770986534
 2500 4146 6325 0.6040492789609397
 2501 4133 6330 0.6049890088884641
 2502 4125 6334 0.6056028300984798
 2503 4119 6333 0.6059127439724454
 2504 4113 6339 0.6064867967853043
 2505 4102 6342 0.6072386058981233
 2506 4098 6344 0.6075464470407967
 2507 4097 6349 0.6077924564426574
 2508 4090 6359 0.6085749832519859
 2509 4082 6364 0.6092284127895845
 2510 4078 6368 0.6096113344820984
 2511 4074 6378 0.6102181400688863
 2512 4072 6387 0.6106702361602447
 2513 4068 6394 0.611164213343529
 2514 4063 6406 0.6119018053300219
 2515 4051 6414 0.6129001433349259
 2516 4047 6424 0.6135039633272849
 2517 4042 6423 0.6137601528905877
 2518 4040 6428 0.6140619029423003
 2519 4036 6435 0.6145544838124344
 2520 4033 6443 0.615024818633066
 2521 4025 6447 0.6156417112299465
 2522 4025 6448 0.6156784111524873
 2523 4019 6449 0.6160680168131448
 2524 4013 6458 0.6167510266450196
 2525 4008 6469 0.6174477426744297
 2526 4001 6479 0.6182251908396946
 2527 3995 6491 0.6190158306313179
 2528 3988 6496 0.6196108355589469
 2529 3984 6499 0.6199561194314605
 2530 3973 6506 0.6208607691573623
 2531 3962 6503 0.6214046822742475
 2532 3956 6510 0.6220141410280909
 2533 3944 6510 0.6227281423378611
 2534 3935 6523 0.6237330273474851
 2535 3925 6531 0.6246174445294568
 2536 3918 6535 0.6251793743422941
 2537 3906 6541 0.6261127596439169
 2538 3901 6549 0.6266985645933014
 2539 3897 6558 0.6272596843615496
 2540 3888 6564 0.6280137772675086
 2541 3876 6569 0.6289133556725706
 2542 3869 6576 0.629583532790809
 2543 3863 6577 0.6299808429118774
 2544 3858 6587 0.6306366682623264
 2545 3850 6597 0.6314731501866565
 2546 3844 6607 0.6321883073390107
 2547 3835 6609 0.6328035235541938
 2548 3825 6615 0.6336206896551724
 2549 3812 6623 0.634690943938668
 2550 3810 6630 0.6350574712643678
 2551 3799 6633 0.635832055214724
 2552 3794 6642 0.6364507474128018
 2553 3788 6642 0.6368168744007671
 2554 3785 6655 0.6374521072796935
 2555 3778 6664 0.6381919172572305
 2556 3776 6665 0.638348817163107
 2557 3768 6674 0.6391495882014939
