 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.2
 378 21576 779 0.034846790427197495
 379 21568 782 0.03498881431767338
 380 21551 784 0.035101858070293264
 381 21543 784 0.03511443543691495
 382 21528 786 0.035224522721161604
 383 21512 788 0.03533632286995516
 384 21506 788 0.035345832959540684
 385 21503 789 0.03539386326933429
 386 21483 790 0.03546895344138643
 387 21466 795 0.03571268137100759
 388 21444 796 0.03579136690647482
 389 21434 798 0.03589420654911839
 390 21422 801 0.03604373846915358
 391 21408 803 0.03615325739498447
 392 21390 804 0.036226007028926734
 393 21383 805 0.03628087254371733
 394 21362 810 0.03653256359372181
 395 21359 811 0.03658096526838069
 396 21342 816 0.036826428378012456
 397 21327 820 0.03702533074457037
 398 21313 823 0.03717925551138417
 399 21312 824 0.037224430791470905
 400 21290 827 0.037392051363204774
 401 21282 830 0.03753617945007236
 402 21274 836 0.03781094527363184
 403 21263 838 0.037916836342246955
 404 21253 839 0.0379775484338222
 405 21244 843 0.0381672477022683
 406 21236 846 0.03831174712435468
 407 21222 848 0.03842319891255097
 408 21198 850 0.0385522496371553
 409 21189 853 0.038698847654477814
 410 21179 858 0.038934519217679354
 411 21174 860 0.03903058908958882
 412 21157 863 0.03919164396003633
 413 21148 864 0.03925131746320189
 414 21137 866 0.039358269326909966
 415 21134 867 0.0394072996681969
 416 21117 868 0.0394814646349784
 417 21111 869 0.039535941765241125
 418 21102 872 0.039683262036952764
 419 21094 875 0.03982884974281943
 420 21081 879 0.04002732240437158
 421 21058 882 0.040200546946216956
 422 21032 888 0.04051094890510949
 423 21026 891 0.040653374093169686
 424 21004 895 0.04086944609342892
 425 20993 901 0.041152827258609664
 426 20978 902 0.041224862888482636
 427 20965 903 0.041293213828425095
 428 20944 907 0.041508397784998395
 429 20933 908 0.04157318804084062
 430 20915 913 0.0418270111783031
 431 20904 913 0.04184810010542238
 432 20887 919 0.04214436393653123
 433 20872 922 0.04230522162062953
 434 20850 926 0.04252387950036738
 435 20846 930 0.04270756796473182
 436 20825 934 0.042924766763178454
 437 20823 938 0.043104636735444145
 438 20808 943 0.043354328536619004
 439 20797 946 0.04350825553051557
 440 20774 949 0.043686415320167565
 441 20761 952 0.04384470133099986
 442 20743 956 0.044057329830867784
 443 20726 958 0.04418004058291828
 444 20709 959 0.04425881484216356
 445 20694 964 0.04451011173700249
 446 20676 967 0.04467957307212494
