 "time" "normal population" "cancer population" "average motility" "average consumption rate" "average cancer motility" "average cancer consumption rate"patch_inflammation:0.1
 1617 15583 2 -0.042611824926656404 1.096712352296649 0.028480152965258687 2.04572495250209
 1618 15582 2 -0.04261892747501429 1.0967901861961011 0.028480152965258687 2.04572495250209
 1619 15582 2 -0.042617122950280556 1.0969675750050187 0.028480152965258687 2.04572495250209
 1620 15585 2 -0.04263140853477234 1.0971772268688853 0.028480152965258687 2.04572495250209
 1621 15585 2 -0.042608385381487854 1.097303232789893 0.028480152965258687 2.04572495250209
 1622 15577 2 -0.042666030384773464 1.0974531087614874 0.028480152965258687 2.04572495250209
 1623 15580 2 -0.04272344362665447 1.0975759030754055 0.028480152965258687 2.04572495250209
 1624 15587 2 -0.04279404549232455 1.0976709167690275 0.028480152965258687 2.04572495250209
 1625 15581 2 -0.04289051994899376 1.0977226429203313 0.028480152965258687 2.04572495250209
 1626 15576 2 -0.042866827404627064 1.0978555507438654 0.028480152965258687 2.04572495250209
 1627 15570 2 -0.0428587900235597 1.0978345094625022 0.028480152965258687 2.04572495250209
 1628 15567 2 -0.04288951753196114 1.097923005188001 0.028480152965258687 2.04572495250209
 1629 15570 2 -0.0429512861541604 1.0981355710518599 0.028480152965258687 2.04572495250209
 1630 15567 2 -0.04300288255023821 1.0982841630929707 0.028480152965258687 2.04572495250209
 1631 15567 2 -0.04305506066679231 1.0983599328872296 0.028480152965258687 2.04572495250209
 1632 15569 2 -0.043050966534182854 1.0984810146118331 0.028480152965258687 2.04572495250209
 1633 15570 2 -0.043127353746498356 1.0985177894173668 0.028480152965258687 2.04572495250209
 1634 15566 2 -0.04315746430782466 1.098636756469248 0.028480152965258687 2.04572495250209
 1635 15564 2 -0.04314704848695189 1.0988001013642072 0.028480152965258687 2.04572495250209
 1636 15567 2 -0.043178053366985415 1.0989435791712359 0.028480152965258687 2.04572495250209
 1637 15567 2 -0.043276628492796676 1.099032935302067 0.028480152965258687 2.04572495250209
 1638 15565 2 -0.04333700126287407 1.0992889260278584 0.028480152965258687 2.04572495250209
 1639 15566 2 -0.04339063498613571 1.0995007360079592 0.028480152965258687 2.04572495250209
 1640 15572 2 -0.0434506905877132 1.0997841142220053 0.028480152965258687 2.04572495250209
 1641 15570 2 -0.043506600276891044 1.0999319120929523 0.028480152965258687 2.04572495250209
 1642 15569 2 -0.04348671707778638 1.0999651448925172 0.028480152965258687 2.04572495250209
 1643 15575 2 -0.04356228378228495 1.10009296918592 0.028480152965258687 2.04572495250209
 1644 15573 2 -0.043590184771020814 1.1002753082344763 0.028480152965258687 2.04572495250209
 1645 15571 2 -0.043621834518647706 1.1004324418049645 0.028480152965258687 2.04572495250209
 1646 15570 2 -0.04364797339792161 1.100519428023495 0.028480152965258687 2.04572495250209
 1647 15572 2 -0.04372179272077731 1.1005938830485833 0.028480152965258687 2.04572495250209
 1648 15575 2 -0.043765265356014174 1.100840928683742 0.028480152965258687 2.04572495250209
 1649 15587 2 -0.043781430076496916 1.1011053331003804 0.028480152965258687 2.04572495250209
 1650 15585 2 -0.043784468721393494 1.101170472208061 0.028480152965258687 2.04572495250209
 1651 15588 2 -0.04380184565167839 1.1012606011696597 0.028480152965258687 2.04572495250209
 1652 15585 2 -0.04379252499807228 1.1013560851095086 0.028480152965258687 2.04572495250209
 1653 15586 2 -0.0437772210275537 1.101481204044419 0.028480152965258687 2.04572495250209
 1654 15587 2 -0.04380100864891518 1.1016688106955763 0.028480152965258687 2.04572495250209
 1655 15591 2 -0.043836654194280254 1.1017138968602656 0.028480152965258687 2.04572495250209
 1656 15593 2 -0.04384752614840237 1.1017521648701465 0.028480152965258687 2.04572495250209
 1657 15598 2 -0.043859625336709944 1.1018411601503069 0.028480152965258687 2.04572495250209
 1658 15597 2 -0.043933496288995476 1.1020045451352503 0.028480152965258687 2.04572495250209
 1659 15597 2 -0.043954036341463436 1.1022275481566113 0.028480152965258687 2.04572495250209
 1660 15603 2 -0.04392700011931944 1.102394509568668 0.028480152965258687 2.04572495250209
 1661 15604 2 -0.04396257841581323 1.1024609430851056 0.028480152965258687 2.04572495250209
 1662 15604 2 -0.04396501305593907 1.102629229463024 0.028480152965258687 2.04572495250209
 1663 15607 2 -0.044053561857166995 1.1027860759882544 0.028480152965258687 2.04572495250209
 1664 15604 2 -0.04409007513441127 1.1029120578353773 0.028480152965258687 2.04572495250209
 1665 15605 2 -0.044136821291388795 1.1030397379955277 0.028480152965258687 2.04572495250209
 1666 15610 3 -0.04412317445306938 1.1031959264507094 -0.02755725381929297 2.076024584037464
 1667 15602 3 -0.04417235978238937 1.1033609137036524 -0.02755725381929297 2.076024584037464
 1668 15604 3 -0.044219566113225264 1.1035199353471514 -0.02755725381929297 2.076024584037464
 1669 15604 3 -0.04428828346718462 1.103589595532041 -0.02755725381929297 2.076024584037464
 1670 15602 3 -0.04432694546101006 1.103697705520908 -0.02755725381929297 2.076024584037464
 1671 15609 3 -0.04434396991998747 1.1038017328225722 -0.02755725381929297 2.076024584037464
 1672 15605 3 -0.044362794390875496 1.1038876346219195 -0.02755725381929297 2.076024584037464
 1673 15616 3 -0.04436682052809046 1.1041668309492183 -0.02755725381929297 2.076024584037464
 1674 15614 3 -0.044353776394885004 1.1042628160802908 -0.02755725381929297 2.076024584037464
 1675 15603 3 -0.04442823809083712 1.1043499948145856 -0.02755725381929297 2.076024584037464
 1676 15603 3 -0.0444862646570556 1.104386660454136 -0.02755725381929297 2.076024584037464
 1677 15609 3 -0.04450507718737096 1.1044437391902104 -0.02755725381929297 2.076024584037464
 1678 15611 3 -0.04450651637886493 1.1045248345537508 -0.02755725381929297 2.076024584037464
 1679 15603 3 -0.04456389651159172 1.1046714011362946 -0.02755725381929297 2.076024584037464
 1680 15604 3 -0.0446353389641005 1.1047626261198173 -0.02755725381929297 2.076024584037464
 1681 15609 3 -0.04460614792943524 1.1049052924103477 -0.02755725381929297 2.076024584037464
 1682 15607 3 -0.04460062753278988 1.1049699756669877 -0.02755725381929297 2.076024584037464
 1683 15610 3 -0.044704869577849055 1.1050318702224642 -0.02755725381929297 2.076024584037464
 1684 15617 3 -0.044718179468652086 1.105153974979458 -0.02755725381929297 2.076024584037464
 1685 15619 3 -0.04479917025348376 1.1052590168811924 -0.02755725381929297 2.076024584037464
 1686 15617 3 -0.04485624419930631 1.1053486865851272 -0.02755725381929297 2.076024584037464
 1687 15616 3 -0.04487026424745974 1.1054437339315109 -0.02755725381929297 2.076024584037464
 1688 15616 3 -0.044895594956804445 1.1055252845189376 -0.02755725381929297 2.076024584037464
 1689 15615 3 -0.044878792041479855 1.105548315770373 -0.02755725381929297 2.076024584037464
 1690 15617 3 -0.04493644659084751 1.1056602910588291 -0.02755725381929297 2.076024584037464
 1691 15619 3 -0.04499516306076114 1.1056947325258262 -0.02755725381929297 2.076024584037464
 1692 15628 3 -0.044984612935066594 1.1058306445248394 -0.02755725381929297 2.076024584037464
 1693 15624 3 -0.045026429801924894 1.1060451089260583 -0.02755725381929297 2.076024584037464
 1694 15621 3 -0.04506928323533644 1.1061989731260162 -0.02755725381929297 2.076024584037464
 1695 15625 3 -0.04506458917197103 1.1063396050123335 -0.02755725381929297 2.076024584037464
 1696 15625 3 -0.045112978752889846 1.106393165281902 -0.02755725381929297 2.076024584037464
 1697 15634 3 -0.04513973878486307 1.106608051044755 -0.02755725381929297 2.076024584037464
 1698 15629 3 -0.0451461081602219 1.1067551639137951 -0.02755725381929297 2.076024584037464
 1699 15629 3 -0.04519149342128987 1.1067993775447118 -0.02755725381929297 2.076024584037464
 1700 15623 3 -0.04524272954852114 1.10691964102642 -0.02755725381929297 2.076024584037464
 1701 15625 3 -0.045293310965782395 1.1069511707764386 -0.02755725381929297 2.076024584037464
 1702 15622 3 -0.045335140585187055 1.1070349527044654 -0.02755725381929297 2.076024584037464
 1703 15616 3 -0.04540459639510435 1.1071339474180717 -0.02755725381929297 2.076024584037464
 1704 15624 3 -0.04543896732604754 1.1072970133712903 -0.02755725381929297 2.076024584037464
 1705 15633 3 -0.0454325453919088 1.1073964699566694 -0.02755725381929297 2.076024584037464
 1706 15627 3 -0.04545277697930676 1.1074714540466697 -0.02755725381929297 2.076024584037464
 1707 15629 3 -0.045520028763198085 1.1075464570612519 -0.02755725381929297 2.076024584037464
 1708 15626 3 -0.04550774023864153 1.1076538709663777 -0.02755725381929297 2.076024584037464
 1709 15613 3 -0.04554770250597767 1.107822624223268 -0.02755725381929297 2.076024584037464
 1710 15608 3 -0.04556607634284834 1.1079804963229007 -0.02755725381929297 2.076024584037464
 1711 15611 3 -0.04559266165705477 1.1082000545156403 -0.02755725381929297 2.076024584037464
 1712 15615 3 -0.04569999227733735 1.1083194595921844 -0.02755725381929297 2.076024584037464
 1713 15610 3 -0.04571695397504971 1.1084578274226502 -0.02755725381929297 2.076024584037464
 1714 15609 3 -0.04571914584194614 1.1085925920183657 -0.02755725381929297 2.076024584037464
 1715 15610 3 -0.04579274852635915 1.1086215355767017 -0.02755725381929297 2.076024584037464
 1716 15602 3 -0.04586780974885445 1.1087232642091267 -0.02755725381929297 2.076024584037464
 1717 15603 3 -0.04593341546624606 1.108835915503993 -0.02755725381929297 2.076024584037464
 1718 15602 3 -0.04596980501494649 1.1088929475005458 -0.02755725381929297 2.076024584037464
 1719 15605 3 -0.046041611359666175 1.1089046913935268 -0.02755725381929297 2.076024584037464
 1720 15606 3 -0.04616320046544561 1.1089722992850686 -0.02755725381929297 2.076024584037464
 1721 15602 3 -0.046127821981343964 1.1090562627828977 -0.02755725381929297 2.076024584037464
 1722 15608 4 -0.04613778519834796 1.1091861052569572 0.0016128340689348097 2.0562237376915693
 1723 15614 4 -0.04615990267350059 1.1093759737744266 0.0016128340689348097 2.0562237376915693
 1724 15607 4 -0.04620232148991469 1.109594675534459 0.0016128340689348097 2.0562237376915693
 1725 15606 4 -0.04626220426187006 1.1096726305387115 0.0016128340689348097 2.0562237376915697
 1726 15615 4 -0.04625505990300117 1.1097604418528437 0.0016128340689348097 2.0562237376915693
 1727 15613 4 -0.04621812588885215 1.1098436442025619 0.0016128340689348097 2.0562237376915693
 1728 15614 4 -0.04623281905412127 1.1099917835910802 0.0016128340689348097 2.0562237376915693
 1729 15614 4 -0.0463456998883504 1.1101449640595735 0.0016128340689348097 2.0562237376915693
 1730 15615 4 -0.046297083012622094 1.1103206605615705 0.0016128340689348097 2.0562237376915693
 1731 15621 4 -0.046381066147506436 1.1103857277773423 0.0016128340689348097 2.0562237376915693
 1732 15630 5 -0.046534220975580916 1.110623451169359 -0.024061132346206583 2.0757521358213915
 1733 15631 5 -0.04653281374999518 1.110665167969354 -0.024061132346206583 2.075752135821392
 1734 15632 5 -0.04655505869493765 1.110757549261714 -0.024061132346206583 2.0757521358213915
 1735 15627 5 -0.04658788672227915 1.1108508149719991 -0.024061132346206583 2.0757521358213915
 1736 15620 5 -0.046705098040781094 1.1109672372629367 -0.024061132346206583 2.0757521358213915
 1737 15620 5 -0.04672443734873799 1.111034296560993 -0.024061132346206583 2.0757521358213915
 1738 15621 5 -0.04678325149326266 1.1112210056341814 -0.024061132346206583 2.0757521358213915
 1739 15629 5 -0.046812064039129395 1.111340056605658 -0.024061132346206583 2.075752135821392
 1740 15630 5 -0.046878431624997004 1.111514049530929 -0.024061132346206583 2.075752135821392
 1741 15622 5 -0.04681444876497675 1.1115910307145858 -0.024061132346206583 2.0757521358213915
 1742 15613 5 -0.04689228993279978 1.1117823248194882 -0.024061132346206583 2.0757521358213915
 1743 15608 5 -0.04698632303478499 1.111837668281267 -0.024061132346206583 2.075752135821392
 1744 15603 5 -0.04702298903598441 1.1119524191523529 -0.024061132346206583 2.0757521358213915
 1745 15606 5 -0.04706380897532835 1.112031554660535 -0.024061132346206583 2.0757521358213915
 1746 15609 5 -0.04712598751022307 1.112149219921391 -0.024061132346206583 2.0757521358213915
 1747 15618 5 -0.047145076458251944 1.1122902659366778 -0.024061132346206583 2.075752135821391
 1748 15623 5 -0.0471580982121058 1.1125213502143503 -0.024061132346206583 2.0757521358213915
 1749 15614 5 -0.047196818658529635 1.112617191103124 -0.024061132346206583 2.0757521358213915
 1750 15627 5 -0.04727418976972586 1.112758668479748 -0.024061132346206583 2.0757521358213915
 1751 15632 5 -0.047289546569167784 1.1129555450367277 -0.024061132346206583 2.0757521358213915
 1752 15640 5 -0.047321362352147595 1.1130835303306326 -0.024061132346206583 2.0757521358213915
 1753 15640 5 -0.047402068167652654 1.1131010140468094 -0.024061132346206583 2.0757521358213915
 1754 15632 6 -0.04739342670695265 1.1132883136830225 -0.015087576046000703 2.0726601851015993
 1755 15637 6 -0.04733318011433518 1.113365166562816 -0.015087576046000703 2.072660185101599
 1756 15640 6 -0.04737419496689181 1.1135894309434826 -0.015087576046000702 2.072660185101599
 1757 15636 6 -0.047466811670245475 1.113734441535398 -0.0150875760460007 2.072660185101599
 1758 15636 6 -0.04755392272811635 1.113863843424848 -0.015087576046000702 2.072660185101599
 1759 15633 6 -0.04768050067202673 1.1139780212170345 -0.015087576046000703 2.0726601851015984
 1760 15630 6 -0.04774944234730856 1.114048852386978 -0.0150875760460007 2.072660185101599
 1761 15631 6 -0.04774084279158345 1.1141370923545963 -0.0150875760460007 2.072660185101599
 1762 15628 6 -0.04781223528534362 1.1142956694356076 -0.0150875760460007 2.0726601851015993
 1763 15633 6 -0.04791104025074802 1.114396637284221 -0.015087576046000703 2.072660185101599
 1764 15624 6 -0.04794430123243323 1.1145284969320726 -0.0150875760460007 2.0726601851015993
 1765 15615 6 -0.04800923082022724 1.1146334400319071 -0.015087576046000703 2.072660185101599
 1766 15616 6 -0.04806362303896343 1.1147341776402064 -0.015087576046000702 2.0726601851015984
 1767 15603 6 -0.04800759320008696 1.114859049760608 -0.015087576046000703 2.0726601851015984
 1768 15612 6 -0.04799176097012677 1.1150079223204996 -0.0150875760460007 2.072660185101599
 1769 15613 6 -0.048044205534955205 1.115133343165893 -0.015087576046000702 2.072660185101599
 1770 15610 6 -0.04813638474693754 1.1152391121028333 -0.015087576046000703 2.072660185101599
 1771 15610 6 -0.04818089186223181 1.1153863353335929 -0.015087576046000703 2.072660185101599
 1772 15622 6 -0.04818352715250705 1.1155353137468134 -0.015087576046000702 2.0726601851015993
 1773 15624 6 -0.04823246724265411 1.1155829913335942 -0.015087576046000702 2.0726601851015993
 1774 15625 6 -0.04818364700431493 1.115790235063386 -0.015087576046000702 2.072660185101599
 1775 15622 6 -0.04816821257784044 1.1158447348226501 -0.015087576046000702 2.072660185101599
 1776 15621 6 -0.04822391906856614 1.1159697654373133 -0.015087576046000703 2.072660185101599
 1777 15621 6 -0.048330187837823266 1.116160598832416 -0.015087576046000702 2.072660185101599
 1778 15620 6 -0.048289014859714374 1.1161601184545697 -0.015087576046000702 2.072660185101599
 1779 15615 7 -0.048338345512166585 1.1162540455675773 0.016893451180714423 2.0351703920169313
 1780 15617 7 -0.04830506233879866 1.1163807015789815 0.016893451180714423 2.0351703920169313
 1781 15618 7 -0.04837597055847231 1.116555624256994 0.016893451180714423 2.0351703920169313
 1782 15611 7 -0.04839219063329958 1.116689485099256 0.01689345118071443 2.035170392016931
 1783 15604 7 -0.04841859430499986 1.1168178185617545 0.016893451180714426 2.0351703920169313
 1784 15608 7 -0.04849887231286993 1.1169079941714035 0.016893451180714423 2.0351703920169313
 1785 15612 7 -0.04853908463221816 1.1171050109841612 0.016893451180714426 2.0351703920169313
 1786 15618 7 -0.048527462371661195 1.1172355625943289 0.016893451180714423 2.0351703920169313
 1787 15624 7 -0.04851184640991919 1.1172609908458035 0.016893451180714423 2.035170392016931
 1788 15617 7 -0.04853640456546609 1.1173670955214434 0.016893451180714423 2.0351703920169313
 1789 15614 7 -0.04853665887107658 1.1174809504433243 0.016893451180714426 2.0351703920169313
 1790 15614 7 -0.048541339012204775 1.117529738902752 0.016893451180714426 2.0351703920169313
 1791 15608 7 -0.04855392697619244 1.1178003609642968 0.016893451180714423 2.0351703920169313
 1792 15612 7 -0.04859477109894682 1.1179041828838823 0.016893451180714426 2.0351703920169313
 1793 15624 7 -0.04855243278164701 1.118002233979799 0.016893451180714423 2.0351703920169313
 1794 15623 7 -0.04857292677554547 1.118168573142643 0.016893451180714426 2.0351703920169313
 1795 15618 7 -0.048581492775756435 1.1182296287399152 0.016893451180714423 2.0351703920169313
 1796 15615 7 -0.048619282056705834 1.118409267878216 0.016893451180714426 2.0351703920169313
 1797 15614 7 -0.04866548967170628 1.1184123002487982 0.016893451180714426 2.0351703920169313
 1798 15612 7 -0.04876240381134371 1.1186395300964893 0.016893451180714423 2.0351703920169313
 1799 15610 7 -0.04877598606350037 1.1188104617752204 0.016893451180714423 2.0351703920169313
 1800 15616 7 -0.04883559327344358 1.118926545157362 0.016893451180714423 2.0351703920169313
 1801 15613 7 -0.04885860613116075 1.1190778443738263 0.016893451180714426 2.0351703920169313
 1802 15608 7 -0.048920546708852874 1.1192059409972248 0.016893451180714426 2.0351703920169313
 1803 15609 7 -0.04894319128835011 1.119307965098584 0.01689345118071443 2.0351703920169313
 1804 15605 7 -0.04896614694509441 1.1194487947466345 0.016893451180714423 2.0351703920169313
 1805 15602 7 -0.049023469647508054 1.1195718811519415 0.016893451180714423 2.0351703920169313
 1806 15602 7 -0.04906189468947401 1.1196816803557934 0.016893451180714423 2.0351703920169313
 1807 15600 7 -0.04912144336713375 1.1198128391574222 0.016893451180714423 2.0351703920169313
 1808 15590 7 -0.049179010789815 1.119925162449538 0.016893451180714426 2.0351703920169313
 1809 15590 7 -0.04919314064738098 1.1200572489085554 0.016893451180714426 2.0351703920169313
 1810 15590 7 -0.04923946487504788 1.1202431509253858 0.016893451180714426 2.0351703920169313
 1811 15590 7 -0.049252104997483045 1.1204177075258224 0.016893451180714426 2.0351703920169313
 1812 15587 7 -0.04930328356227132 1.1205771183383146 0.016893451180714426 2.0351703920169313
 1813 15590 8 -0.04931679947147226 1.1207767442282346 0.007337383061666397 2.0365643844966996
 1814 15591 8 -0.04940111718601813 1.1209236180252191 0.007337383061666397 2.0365643844966996
 1815 15592 8 -0.04939709496855092 1.1209740904008987 0.007337383061666397 2.0365643844966996
 1816 15600 8 -0.04943397742485619 1.1210528286469137 0.007337383061666392 2.0365643844966996
 1817 15606 8 -0.04946943964158067 1.121265636336742 0.007337383061666397 2.0365643844966996
 1818 15612 8 -0.04950711273240836 1.1213782053943 0.007337383061666397 2.0365643844966996
 1819 15612 8 -0.04951900060599945 1.1216782304906525 0.007337383061666394 2.0365643844966996
 1820 15615 8 -0.049614020446031866 1.1217508210688756 0.007337383061666397 2.0365643844966996
 1821 15616 8 -0.049642480283705874 1.1218202358474 0.007337383061666394 2.0365643844966996
 1822 15614 8 -0.04964974884405899 1.1218909505031847 0.007337383061666397 2.0365643844966996
 1823 15610 8 -0.04966220269993359 1.121901494991611 0.007337383061666397 2.0365643844966996
 1824 15599 8 -0.04968059061225747 1.1219702332278014 0.007337383061666397 2.0365643844967
 1825 15595 8 -0.049672908029087116 1.122139350713246 0.007337383061666397 2.0365643844966996
 1826 15597 8 -0.04975291204117906 1.122167009418282 0.007337383061666397 2.0365643844966996
 1827 15600 8 -0.04979770933836486 1.1223513954947457 0.007337383061666395 2.0365643844966996
 1828 15606 8 -0.04978986451815104 1.1223897853685818 0.007337383061666397 2.0365643844966996
 1829 15614 8 -0.04993146384542635 1.122521936479352 0.007337383061666394 2.0365643844966996
 1830 15620 8 -0.049979302277142694 1.1227332660910305 0.007337383061666395 2.0365643844966996
 1831 15620 8 -0.05002299095216304 1.1228202420676994 0.007337383061666397 2.0365643844966996
 1832 15625 8 -0.05002225557995283 1.12297294747956 0.00733738306166639 2.0365643844966996
 1833 15620 8 -0.05003376099641683 1.1230838125365363 0.0073373830616664006 2.0365643844966996
 1834 15619 8 -0.05008772240847294 1.1231749013645023 0.007337383061666394 2.0365643844966996
 1835 15620 8 -0.05021666362671484 1.1232823902346134 0.007337383061666397 2.0365643844966996
 1836 15623 8 -0.050246283488529025 1.123638871664371 0.007337383061666394 2.0365643844966996
 1837 15625 8 -0.05029275958624459 1.123859950655908 0.007337383061666392 2.0365643844966996
 1838 15621 8 -0.050288757414855494 1.1239900359087027 0.007337383061666394 2.0365643844966996
 1839 15629 8 -0.0503276400350275 1.1242104402539514 0.007337383061666394 2.0365643844966996
 1840 15623 8 -0.05039076870749783 1.1243214391429661 0.007337383061666395 2.0365643844966996
 1841 15630 8 -0.0503934283291875 1.1244601510006786 0.007337383061666392 2.0365643844966996
 1842 15637 8 -0.05041277949623554 1.1245183053951102 0.007337383061666397 2.0365643844966996
 1843 15638 8 -0.0504737429106 1.124647913797244 0.007337383061666394 2.0365643844966996
 1844 15640 8 -0.050428828863221024 1.1248064045254595 0.007337383061666397 2.0365643844966996
 1845 15636 8 -0.0503660374710163 1.1250562456730933 0.007337383061666395 2.0365643844966996
 1846 15627 9 -0.05040071808384164 1.1252778519561077 0.02553652470016482 2.044873375451778
 1847 15618 9 -0.05041699137072247 1.125369611400788 0.02553652470016482 2.0448733754517785
 1848 15615 9 -0.05049365628961292 1.1255580954922826 0.02553652470016482 2.0448733754517785
 1849 15620 9 -0.05052941110515374 1.1257057248919506 0.02553652470016482 2.0448733754517785
 1850 15620 10 -0.05048154093772435 1.125839873856138 0.010934191014357927 2.0552708739749
 1851 15614 10 -0.05055298662846791 1.1260741558224008 0.010934191014357933 2.0552708739749
 1852 15620 10 -0.050609157217770755 1.1261132224449388 0.01093419101435793 2.0552708739749006
 1853 15623 10 -0.0506977302959326 1.1262464405772203 0.010934191014357927 2.0552708739749
 1854 15625 10 -0.05074694331797535 1.1263475617866547 0.010934191014357927 2.0552708739749
 1855 15626 10 -0.05084140484578495 1.1264446558995056 0.010934191014357929 2.0552708739749006
 1856 15628 10 -0.050925135925515744 1.1266961885088065 0.010934191014357926 2.0552708739749006
 1857 15627 10 -0.050942564848463795 1.1267009591653894 0.010934191014357929 2.0552708739749
 1858 15624 10 -0.050926463803360536 1.1268706234808425 0.010934191014357927 2.0552708739749006
 1859 15625 10 -0.05096348704369937 1.1270868637098452 0.010934191014357924 2.0552708739749006
 1860 15631 10 -0.051017379859773525 1.127272044088351 0.010934191014357927 2.0552708739749
 1861 15638 10 -0.05110768981295194 1.1274708159558644 0.010934191014357927 2.0552708739749006
 1862 15642 11 -0.05116329644739143 1.1276256134812668 0.015970079239793003 2.057520106383219
 1863 15643 11 -0.051161682182690946 1.127709535440341 0.015970079239793007 2.057520106383219
 1864 15646 11 -0.051218675948311816 1.127739213890367 0.01597007923979301 2.0575201063832194
 1865 15651 11 -0.051196187257791084 1.127860052109016 0.015970079239793007 2.057520106383219
 1866 15653 11 -0.05123533143131978 1.128076177630692 0.015970079239793003 2.0575201063832194
 1867 15650 11 -0.05127912374129888 1.1282587880406723 0.015970079239793007 2.0575201063832185
 1868 15642 11 -0.05136481401849908 1.1283988969205863 0.015970079239793007 2.0575201063832185
 1869 15648 11 -0.051287141829910225 1.1286810413856059 0.01597007923979301 2.0575201063832185
 1870 15653 11 -0.051304989821992504 1.1287788650592485 0.015970079239793013 2.0575201063832194
 1871 15652 11 -0.05133793516914404 1.1288591888625075 0.015970079239793007 2.057520106383219
 1872 15644 11 -0.05133372298363493 1.1290784000414107 0.015970079239793003 2.057520106383219
 1873 15645 11 -0.051352989973569546 1.1292097052593728 0.01597007923979301 2.057520106383219
 1874 15646 11 -0.05139512444336739 1.129351436894319 0.01597007923979301 2.0575201063832185
 1875 15645 11 -0.05144381701627907 1.1294209071991839 0.015970079239793007 2.0575201063832185
 1876 15646 11 -0.05149617335003599 1.1296190236891963 0.015970079239793007 2.057520106383219
 1877 15645 11 -0.05153669430745243 1.129666101486508 0.01597007923979301 2.057520106383219
 1878 15647 11 -0.051569952635318064 1.1298098836901056 0.015970079239793007 2.0575201063832185
 1879 15641 11 -0.05161352340586659 1.1299108219995737 0.01597007923979301 2.057520106383219
 1880 15641 11 -0.05163442968895142 1.1300733201579212 0.01597007923979301 2.0575201063832185
 1881 15642 11 -0.05171639508221921 1.1302497352042271 0.01597007923979301 2.0575201063832185
 1882 15641 11 -0.05177208658532513 1.1304606145453207 0.01597007923979301 2.0575201063832185
 1883 15645 11 -0.05186398939470865 1.1305539306444654 0.01597007923979301 2.0575201063832194
 1884 15644 11 -0.0518511893679969 1.130594436276401 0.015970079239793007 2.0575201063832194
 1885 15641 11 -0.05196114917476413 1.1308120367423444 0.01597007923979301 2.057520106383219
 1886 15634 11 -0.051987228195011836 1.1309205078491056 0.015970079239793007 2.057520106383219
 1887 15634 11 -0.05201904614509924 1.13124972219826 0.015970079239793003 2.057520106383219
 1888 15630 11 -0.05204471827917726 1.1314096488229146 0.01597007923979301 2.0575201063832185
 1889 15636 11 -0.05211355782251369 1.1317004137685893 0.015970079239793007 2.057520106383219
 1890 15633 12 -0.052116034605601734 1.131935739111271 0.04922010695056439 2.0628058917767933
 1891 15633 12 -0.05210440086094491 1.1322092991023267 0.04922010695056439 2.062805891776793
 1892 15630 12 -0.052068505783606854 1.1323825764854003 0.0492201069505644 2.062805891776793
 1893 15631 12 -0.052092357371296194 1.1326203517832423 0.04922010695056439 2.0628058917767933
 1894 15625 12 -0.05206275820876093 1.1328287470699598 0.04922010695056439 2.0628058917767933
 1895 15621 12 -0.05210463076256438 1.1329244047222649 0.04922010695056439 2.062805891776793
 1896 15623 12 -0.05216206895797086 1.1331562403897333 0.04922010695056439 2.0628058917767924
 1897 15622 12 -0.05218609343295517 1.1332272891941988 0.0492201069505644 2.0628058917767933
 1898 15620 12 -0.052192777620798686 1.1334269478264878 0.049220106950564384 2.0628058917767933
 1899 15629 12 -0.05224099623232372 1.1335496197291792 0.0492201069505644 2.0628058917767933
 1900 15622 12 -0.052279590554926425 1.1337366678456473 0.04922010695056439 2.0628058917767924
 1901 15626 13 -0.052202646374493046 1.1338880450522437 0.07788634601595965 2.0511418897778686
 1902 15622 13 -0.05226430166179718 1.1339965424519642 0.07788634601595965 2.0511418897778695
 1903 15622 13 -0.05228843157223641 1.1341241218378944 0.07788634601595965 2.0511418897778695
 1904 15623 13 -0.05226902846094725 1.1342833791392413 0.07788634601595965 2.0511418897778686
 1905 15619 13 -0.05225361521736256 1.1345595921911995 0.07788634601595965 2.0511418897778695
 1906 15612 13 -0.05223070114794062 1.1346974982069533 0.07788634601595963 2.0511418897778695
 1907 15613 13 -0.05227080821792945 1.1348171571010428 0.07788634601595965 2.051141889777869
 1908 15610 13 -0.05238447615117353 1.135055426049685 0.07788634601595965 2.0511418897778695
 1909 15607 13 -0.05242799932299546 1.135233133988514 0.07788634601595965 2.0511418897778686
 1910 15604 13 -0.05245996286061226 1.1354066055444796 0.07788634601595965 2.051141889777869
 1911 15601 13 -0.052460834712765594 1.135449693912581 0.07788634601595965 2.051141889777869
 1912 15596 13 -0.05239514360019849 1.135783587231686 0.07788634601595965 2.0511418897778686
 1913 15597 14 -0.052372908369967205 1.1360035934542423 0.08576528884743494 2.050265009532791
 1914 15596 14 -0.05242390296465288 1.136126510488689 0.08576528884743495 2.050265009532791
 1915 15600 14 -0.05241032635339961 1.1363062574456735 0.08576528884743494 2.050265009532791
 1916 15602 14 -0.05243405934656698 1.1365117295197047 0.08576528884743494 2.050265009532791
 1917 15598 14 -0.05245478179216495 1.1365821332761221 0.08576528884743494 2.0502650095327914
 1918 15598 14 -0.05253393323921189 1.1366993358838762 0.08576528884743494 2.0502650095327914
 1919 15601 14 -0.05257138132218874 1.1368564770024794 0.08576528884743495 2.0502650095327914
 1920 15600 15 -0.05250698611668856 1.137123986892855 0.07244967380534205 2.0483340951785816
 1921 15608 15 -0.052570654239935094 1.1372249249771147 0.07244967380534205 2.0483340951785816
